Cmpd_ID,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Affinity,pIC50,Binary_value
CatS_35,5.971900000000006,47,653.4010000000002,7,11,1,696.7450000000003,189.35249999999945,13,6,44174643418.72118,-2.7599999999999985,250,1,2,4,0.851063829787234,1.5319148936170213,2.234042553191489,0.3787927403544292,0.2110201632272033,0.2110201632272033,-0.3787927403544292,1.1264362465350073,1754.6071527201966,34.11539470792769,15.637398311548825,9.030770907210405,32.80454337268845,22.724497891701173,26.928124387571287,16.3832461499827,12.50381417558259,9.112575557159051,6.404678210673066,29.25647886053593,18.987486715265653,15.329888061114195,10.98298802780122,7.529246660327659,1,8,0.4166666666666667,288.2227717032406,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,65.66644925969631,65.78173910941244,85.6449704759517,25.163461107385704,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,24.302399069599264,0.0,51.86231211535435,45.64855873618753,110.28648983389381,11.257379486545458,33.225170933872626,5.316788604006331,73.05196618610941,60.20164459963596,0.0,39.93200707625945,66.73003775307771,10.045266627482652,11.257379486545458,0.0,0.0,23.20187978046503,10.023291153407584,0.0,19.51033443475116,109.86824432554987,22.94612365860239,4.305215991296234,36.398202410769656,45.23033661231005,33.03742454256612,8.417796984328938,0.0,34.20492321504612,2.435156559596485,10.076433731952834,8.716516278537942,0.0,22.721145285952968,4.567552918809153,7.687887491212568,-3.3183339053149807,12.714273979762464,0.13,6.886056647693162,0
CatS_36,5.186600000000006,46,619.9440000000002,7,11,1,655.2240000000003,181.01649999999958,7,7,42954560835.870026,-3.979999999999999,236,1,2,5,0.9565217391304348,1.7391304347826086,2.5217391304347827,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.146055178446788,2020.4052456081727,30.662181404006834,13.025322610921636,6.608885247948546,31.674786860691533,22.31381428917821,25.668946385315838,15.526140229562113,11.775644274379045,8.644948789766984,6.143652868365617,27.24137191226201,17.752416321835845,14.165282379438665,10.224245442365763,7.094987601224314,1,9,0.3142857142857143,273.749457389513,9.720841474747257,9.581712665995665,13.401775505276143,9.403897799597269,0.0,53.77364387025185,42.819024033695676,79.2005455117349,41.21949585635955,5.824404497999928,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,28.95356750748735,0.0,25.931156057677175,45.64855873618753,94.13695353675851,34.486104113953665,32.65763247887262,0.0,83.01992322800382,34.27048854195879,11.840868637711287,28.805104092865452,66.73003775307771,5.022633313741326,33.678636911474904,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189487,96.31307906531949,10.560985174807637,0.0,66.73003775307771,31.390538345601374,21.436484652333604,8.417796984328938,0.0,34.09621231786721,10.46697861651196,5.604156934973375,8.151628390283594,7.310754801326372,21.659462294820013,2.8439500499921584,5.945172353511295,-3.343385192096884,6.626180543922026,0.085,7.070581074285707,1
CatS_37,5.255400000000005,45,605.9370000000004,7,10,1,644.2410000000002,179.6974999999996,9,6,19246443901.15584,-3.649999999999999,234,1,2,4,0.9555555555555556,1.7333333333333334,2.4888888888888894,0.3809656562233341,0.21102016322723444,0.21102016322723444,-0.3809656562233341,1.2152252343223602,1790.6716327685922,31.337411107969128,14.192246904900768,7.9588366617726125,31.227193103498827,21.83065104158382,25.50618984019205,15.369366748582035,11.512236969566965,8.321597435002891,5.814103275517187,27.07861536713823,17.595642840855767,13.901875074626586,9.900894087601667,6.7654380083758845,1,8,0.3428571428571429,270.5537887538216,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,59.84001093871346,48.38247552539266,85.86923670063405,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,18.985610465592934,0.0,32.475912463589744,50.965347340193865,105.76677209691714,23.098248124256745,27.311617318323666,5.316788604006331,73.05196618610941,40.81524494787136,11.840868637711287,34.36855558456245,72.79640482153933,5.022633313741326,11.257379486545458,5.687386274683562,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189487,86.12396432098619,16.124436666504632,0.0,60.6636706846161,38.8721040446365,21.436484652333604,8.417796984328938,0.0,34.063483895071556,2.42131385436638,9.050720418765783,7.560594666601224,6.49435491412445,24.068474410989694,2.858100483410675,6.7365565926887045,-3.335157802591245,6.609336344350554,4.65,5.332547047110047,0
CatS_38,3.5787800000000027,41,559.8890000000004,8,11,1,593.1530000000001,160.03149999999962,8,5,1968106187.6170864,-3.3799999999999994,214,1,2,3,1.0731707317073171,1.8536585365853657,2.5853658536585367,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.4149902234281178,1595.7364726695419,29.12401991797368,13.071403673562212,7.284926765820653,28.821415709563016,19.813012951378774,23.066652089743883,13.682289943809053,10.184752292921894,7.3537055691976825,5.15570797227988,24.639077616690052,15.908566036082785,12.574390397981515,8.933002221796462,6.107042705138578,1,9,0.4,246.254216343623,10.053651557806381,9.581712665995665,8.417796984328938,14.665789354335756,0.0,29.50817559640541,42.819024033695676,79.32448029472147,36.255315733919296,6.544756405912576,0.0,10.023291153407584,0.0,0.0,13.154659938128988,5.2618915547384875,18.985610465592934,0.0,25.931156057677175,57.51010374610645,69.87148526291205,29.167469437049018,27.311617318323666,5.316788604006331,79.59672259202198,34.27048854195879,23.17198150524205,28.805104092865452,42.46456947923127,5.022633313741326,11.257379486545458,5.687386274683562,0.0,11.600939890232516,10.023291153407584,6.544756405912576,30.096419240189487,79.57920791507361,10.560985174807637,0.0,42.46456947923127,32.808591220505555,26.69837620707209,8.417796984328938,0.0,33.879650815012496,2.4090054517809687,17.296620608592967,5.997639503123872,6.344621542954843,15.258028426472794,2.823887768490175,6.153525960800779,-3.3383331864927266,6.536464220374949,0.73,6.136677139879544,0
CatS_39,3.8953000000000033,42,569.9040000000006,7,10,1,608.2080000000002,165.7904999999996,9,6,5508675101.173975,-2.7099999999999986,222,2,3,3,1.0476190476190477,1.8333333333333333,2.571428571428572,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.2390513705896582,1582.4686326476622,29.36577053901957,12.881999606310268,7.252240455017413,29.105872759939192,20.33065104158382,24.11100232580664,14.813854861581616,11.447832709966125,8.223383350174409,5.598281401836664,25.683427852752814,17.040130953855346,13.837470815025744,9.80268000277318,6.549616134695362,1,8,0.46875,253.58568973741825,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,41.64090973332864,49.09138463432147,86.22369125509844,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,24.302399069599264,0.0,51.35939653858973,45.64855873618753,75.43493675460905,23.098248124256745,21.624231043640105,5.316788604006331,79.09380701525738,40.81524494787136,11.840868637711287,47.21019883041447,42.46456947923127,5.022633313741326,11.257379486545458,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.574808577640447,86.00002953799962,24.660863921060415,4.305215991296234,30.33183534230805,38.87210404463651,21.436484652333604,8.417796984328938,0.0,34.00612391737796,2.4251110032599144,9.161443735748499,6.680007192487794,6.512308014148258,14.783957305750802,5.431278116688694,6.927505574827348,-3.3216696058008286,6.588379189956004,0.75,6.1249387366083,0
CatS_40,4.2854000000000045,43,581.9150000000004,7,10,1,622.2350000000001,170.40749999999952,9,6,5150646007.991023,-2.7099999999999986,228,2,3,3,1.0465116279069768,1.837209302325581,2.5581395348837206,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.2238797372393375,1599.5578463960342,30.32191902667342,13.51323795380582,7.5105296803065436,29.81297954112573,20.83065104158382,24.818109106993184,15.313854861581616,11.8013861005594,8.751204796507324,5.923196358967194,26.39053463393936,17.540130953855346,14.191024205619016,10.330501449106094,6.874531091825892,1,8,0.4848484848484849,259.95063185181493,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,48.06173135625465,49.09138463432147,86.22369125509844,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,24.302399069599264,0.0,57.78021816151574,45.64855873618753,75.43493675460905,23.098248124256745,21.624231043640105,5.316788604006331,79.09380701525738,40.81524494787136,11.840868637711287,53.631020453340476,42.46456947923127,5.022633313741326,11.257379486545458,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.574808577640447,86.00002953799962,31.08168554398643,4.305215991296234,18.199101205384828,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.04036945328296,2.426244790107987,9.230789304042382,6.690670666505762,6.530572476958175,14.809203773009632,6.760672707899963,6.927505574827348,-3.3232854876106166,6.601701185420857,1.34,5.872895201635193,0
CatS_41,4.675500000000004,44,593.9260000000004,7,10,1,636.2620000000002,175.0244999999995,9,6,13130021347.06935,-2.7099999999999986,234,2,3,3,1.0227272727272727,1.7954545454545454,2.5454545454545454,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.2123140685803508,1614.660810098208,31.279878400520158,14.153546855391431,7.7362736531324385,30.520086322312284,21.33065104158382,25.52521588817973,15.813854861581616,12.154939491152673,9.001204796507324,6.440760050222294,27.09764141512591,18.040130953855343,14.544577596212289,10.580501449106094,7.392094783080993,1,8,0.5,266.31557396621145,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,54.48255297918066,49.09138463432147,86.22369125509844,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,24.302399069599264,0.0,64.20103978444176,45.64855873618753,75.43493675460905,23.098248124256745,21.624231043640105,5.316788604006331,79.09380701525738,40.81524494787136,11.840868637711287,60.051842076266496,42.46456947923127,5.022633313741326,11.257379486545458,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.574808577640447,86.00002953799962,37.50250716691244,4.305215991296234,18.199101205384828,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.074614989187964,2.42737857695606,9.300134872336267,6.701334140523727,6.548836939768092,14.834450240268463,8.090067299111233,6.927505574827348,-3.3249013694204046,6.61502318088571,1.45,5.838631997765025,0
CatS_42,5.065600000000005,45,605.9370000000004,7,10,1,650.289,179.6414999999995,9,6,19246443901.15584,-2.7099999999999986,240,2,3,3,1.0,1.7777777777777777,2.533333333333333,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,1.1984696766223333,1631.7778507472021,32.239538981948265,14.802612180879176,8.365269818308418,31.227193103498827,21.83065104158382,26.232322669366283,16.313854861581618,12.508492881745946,9.251204796507324,6.617536745518931,27.804748196312453,18.540130953855343,14.898130986805565,10.830501449106094,7.568871478377629,1,8,0.5142857142857142,272.68051608060796,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,60.90337460210667,49.09138463432147,86.22369125509844,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,24.302399069599264,0.0,70.62186140736776,45.64855873618753,75.43493675460905,23.098248124256745,21.624231043640105,5.316788604006331,79.09380701525738,40.81524494787136,11.840868637711287,66.47266369919251,42.46456947923127,5.022633313741326,11.257379486545458,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.574808577640447,86.00002953799962,43.92332878983846,4.305215991296234,18.199101205384828,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.105686551273344,2.4284116348072997,9.346175523891011,6.709871247996826,6.564045847022453,14.858730620244524,9.45374902797807,6.927505574827348,-3.326359702753737,6.6266281191573135,1.37,5.863279432843593,0
CatS_43,5.297900000000006,46,617.9480000000002,7,10,1,658.2680000000001,184.56449999999958,10,6,31070922654.012657,-3.649999999999999,240,1,2,4,0.9565217391304348,1.7391304347826086,2.5,0.3847118762993033,0.21102016322723444,0.21102016322723444,-0.3847118762993033,1.1877779556335493,1808.0445678567603,32.29717046773617,14.841827917520256,8.188553556034732,31.934299884685373,22.33065104158382,26.213296621378603,15.869366748582035,11.835460274270327,8.567760076717454,6.009969801348977,27.785722148324776,18.095642840855767,14.225098379329948,10.147056729316231,6.961304534207675,1,8,0.3611111111111111,276.9187308682182,10.053651557806381,9.581712665995665,8.417796984328938,9.403897799597269,0.0,59.84001093871346,54.803297148318684,85.86923670063405,30.186094421127034,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128988,0.0,18.985610465592934,0.0,32.35197768060318,57.51010374610645,105.76677209691714,23.098248124256745,27.311617318323666,5.316788604006331,79.59672259202198,40.6913101648848,11.840868637711287,34.36855558456245,72.79640482153933,5.022633313741326,11.257379486545458,5.687386274683562,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189487,92.5447859439122,16.124436666504632,0.0,48.53093654769288,51.00483818155971,21.436484652333604,8.417796984328938,0.0,34.0886006234625,2.422608868216795,9.090174124022171,7.688772518583778,6.509327669855511,24.284947683505784,3.8189517497937273,6.842164484730308,-3.335373544843121,6.617603600450343,0.76,6.1191864077192095,0
CatS_44,5.092900000000005,47,649.5300000000002,8,14,1,698.922,179.71949999999939,13,5,24599955003.73365,-2.13,262,2,3,2,1.0425531914893618,1.7872340425531914,2.4680851063829787,0.4169868069273464,0.4169868069273464,0.3424633670199725,-0.3424633670199725,1.2930087913957549,1468.5118467534867,36.158188149372464,16.052760856327975,9.313919930359312,33.605872759939196,22.451858171712534,27.65563276814968,17.053194396384168,13.00611592873393,9.540411765310381,6.944253743991553,29.288625930005132,19.88710457530216,16.125303737739074,11.847137054308545,8.746678500431099,1,9,0.696969696969697,281.2082254882737,15.116608065707286,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,12.990104268152232,83.2575111210556,79.07643416506987,17.51314867005686,0.0,0.0,15.930470882759087,0.0,6.176298517443475,26.38357931142522,0.0,29.20230880044975,5.917906046161393,82.45160498788512,64.3666740375588,35.01993218362728,11.257379486545458,27.692355832150213,5.316788604006331,102.57717094768265,40.50446128967404,5.917906046161393,68.69031953841514,23.094584680902607,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548056,17.358145927591742,48.97250366330749,95.11721472803859,34.81005881558637,6.06636706846161,11.605540134835811,15.116608065707286,5.098681808301039,26.38357931142522,0.0,70.2370832752071,17.572400163481365,8.161868400607375,2.1478955287624006,0.9243734052446356,4.151030189259972,4.130564476577735,8.964817586386058,-3.459047595789199,1.1690145702625665,0.2,6.698970004336019,0
CatS_45,3.3820000000000023,44,637.5410000000003,9,16,2,680.8850000000001,167.5659999999996,14,4,2811048101.2775235,-1.69,248,1,2,2,1.0454545454545454,1.7727272727272727,2.409090909090909,0.4169868069273464,0.4169868069273464,0.3159098011411235,-0.3159098011411235,1.5425883538675136,1490.462093167055,35.169426863986736,14.815680714458615,9.657831721869812,32.122745096813745,20.65314633598565,25.48938184764472,14.938713690397707,11.510186586872141,7.9041777940457365,5.745410729054327,27.93887159042789,19.66403540737396,16.40940771022462,10.972388766502617,8.389036606198626,2,10,0.6785714285714286,262.778628375596,10.216698334856806,4.681802935145185,21.557688833109964,22.57514294262173,11.761884949391115,12.990104268152232,63.99504625227755,66.11085613623128,23.76891785356827,0.0,0.0,20.046582306815168,0.0,6.176298517443475,30.006839111682336,0.0,29.024493934051357,0.0,69.23098094825504,57.53293040924504,35.01993218362728,11.257379486545458,31.808467256206285,10.03888346845842,99.3959756726438,45.7332152590098,0.0,49.42785466963712,23.094584680902607,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,31.78633231595564,17.482080710578312,43.06532393395597,87.20371280326393,22.693719311730856,0.0,11.605540134835811,14.938793199308893,5.098681808301039,30.006839111682336,0.0,95.59339372032152,2.415185425728485,8.08074011936549,2.000288183189594,0.4747054248325213,4.012640211630214,1.4718615574319611,6.7647710794827685,-6.711690691832745,1.1481049698502068,0.56,6.251811972993798,0
CatS_46,4.928600000000005,44,609.5090000000004,8,13,1,656.8850000000002,170.39349999999953,13,5,6901692252.665592,-1.64,246,2,3,2,1.0454545454545454,1.7954545454545454,2.477272727272727,0.4169868069273464,0.4169868069273464,0.3159098011411235,-0.3159098011411235,1.329780086819914,1352.8446701226635,33.715542883432434,14.848366828216946,8.383706573364702,31.321415709563013,21.041174569189568,26.04027769649927,16.094987208554606,12.320145557011312,9.150010908743877,6.783068701216512,27.67327085835472,18.928897387472603,15.439333366016454,11.456736197742035,8.585493457656053,1,8,0.7096774193548387,264.3168191594368,15.116608065707286,4.681802935145185,8.417796984328938,22.57514294262173,11.761884949391115,12.990104268152232,89.92620230995473,66.11085613623128,17.51314867005686,0.0,0.0,10.023291153407584,0.0,6.176298517443475,21.589042127353398,0.0,29.20230880044975,0.0,82.07262419410706,64.3666740375588,35.01993218362728,11.257379486545458,21.7851761027987,5.316788604006331,102.71183204747909,35.70992410560222,0.0,62.26949791548914,23.094584680902607,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548056,11.440239881430351,49.10716476310393,56.344415424509386,67.16203649618957,6.06636706846161,11.605540134835811,15.116608065707286,5.098681808301039,21.589042127353398,0.0,70.16198607825747,5.3582859138938925,8.191707732554942,2.3157882470330953,0.5101339225524155,4.931467542406378,4.211444121196218,10.392774449851515,-3.428244288990808,1.1879896145781963,0.74,6.130768280269023,0
CatS_47,4.148400000000003,42,585.4870000000002,8,13,1,628.8310000000004,161.1594999999996,13,5,2928334896.3287435,-1.64,234,2,3,2,1.0714285714285714,1.8333333333333333,2.5,0.4169868069273464,0.4169868069273464,0.3159098011411235,-0.3159098011411235,1.3590413485883637,1321.3523349371667,31.774466115014377,13.557768053106495,7.893319054856009,29.907202147189924,20.041174569189568,24.626064134126178,15.094987208554606,11.613038775824766,8.406011097110829,5.960020463040849,26.25905729598163,17.928897387472603,14.73222658482991,10.712736386108988,7.762445219480388,1,8,0.6896551724137931,251.58693493064357,10.216698334856806,9.581712665995665,8.417796984328938,22.57514294262173,11.761884949391115,12.990104268152232,50.90553344045242,92.28988175988157,17.51314867005686,0.0,0.0,10.023291153407584,0.0,6.176298517443475,21.589042127353398,0.0,29.20230880044975,0.0,69.23098094825504,64.3666740375588,35.01993218362728,11.257379486545458,21.7851761027987,5.316788604006331,102.71183204747909,35.70992410560222,0.0,49.42785466963712,23.094584680902607,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548056,11.440239881430351,43.06532393395597,75.47576906548248,41.23088043851239,6.06636706846161,11.605540134835811,15.116608065707286,5.098681808301039,21.589042127353398,0.0,69.96047941214839,5.260821690060518,8.164061421307132,2.3014783308132327,0.5097751262561192,5.002760700137205,1.7971560313621788,10.075786619282052,-3.4242304099554666,1.1852444119219705,0.44,6.356547323513813,0
CatS_48,5.405900000000004,53,723.5920000000001,9,15,0,780.0399999999997,202.25879999999933,12,7,854999512652.3529,-2.169999999999999,294,4,5,2,0.8301886792452831,1.5283018867924532,2.188679245283019,0.4169868069320518,0.4169868069320518,0.3396066032043238,-0.3396066032043238,1.0242255765458008,1681.8471267598175,39.07928164792154,16.906955260520608,9.450388918704112,37.166350692254255,25.43582275710636,31.162944134271964,19.801664514498942,15.687199754842664,12.209788717486436,9.219368961507733,32.79593729612741,22.635574693416928,18.806387563847814,14.494964047087722,11.124880060698588,0,10,0.7368421052631579,316.9910789099968,19.599638923401912,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,12.48718869138762,96.2230891498942,98.20778780604296,17.51314867005686,0.0,0.0,15.930470882759087,0.0,6.176298517443475,26.38357931142523,0.0,33.68533965814437,0.0,106.87401431526844,77.45618684938395,35.01993218362728,11.257379486545458,27.692355832150213,0.0,137.55018487950468,40.50446128967404,0.0,81.02904720750257,23.09458468090261,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548053,17.347419610781856,55.025070809265344,95.59560406548955,66.80758194172516,6.06636706846161,4.681802935145185,19.599638923401912,5.098681808301039,26.38357931142523,0.0,71.57509820342166,21.95271716655744,4.99592854518742,2.26739462167404,0.8430442733889666,5.261096523989228,7.775263083854375,9.87706039025278,-3.466226116954075,1.2519566419615025,2.01,5.696803942579511,0
CatS_49,5.287900000000006,50,685.5630000000002,8,14,1,732.9390000000003,190.38849999999942,14,6,152985591176.19376,-2.9099999999999984,272,2,3,3,0.98,1.76,2.46,0.4169868069273464,0.4169868069273464,0.3396066032043238,-0.3396066032043238,1.140330373696029,1726.3322918506465,36.866625884265396,16.184974166224954,9.109844500444783,35.30454337268845,23.969496261917573,28.62817055172473,17.617173988042648,13.503354815841876,10.050235315166596,7.378623948807832,30.261163713580185,20.451084166960626,16.622542624847018,12.356960604164755,9.181048705247374,1,9,0.5555555555555556,297.1704933511478,15.116608065707286,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,36.398202410769656,62.88980655507541,92.16594697689501,17.51314867005686,0.0,0.0,15.930470882759087,0.0,6.176298517443475,26.38357931142523,0.0,29.20230880044975,0.0,75.14888699441644,57.82191763164622,70.91521901763234,11.257379486545458,27.692355832150213,5.316788604006331,102.07425537091804,46.92528291260005,0.0,54.4883905845695,53.426420023210646,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548053,17.347419610781856,55.52798638602995,82.15163669920003,33.952688684357355,6.06636706846161,22.880904140530014,27.249342202630505,5.098681808301039,26.38357931142523,0.0,70.82941905212598,16.817517496830572,8.278453716954065,3.32780707352292,0.7396797492098985,14.54039008298002,2.4179923347902337,6.020704680564383,-3.4705708486429,1.1652733283314896,0.43,6.366531544420414,0
CatS_50,5.2126000000000055,51,697.5740000000003,8,14,1,744.9500000000003,193.01349999999942,12,7,317254477157.99835,-2.9099999999999984,276,2,4,3,0.9803921568627452,1.7254901960784317,2.392156862745098,0.4169868069273559,0.4169868069273559,0.3396066032043238,-0.3396066032043238,1.0449554361427735,1815.825009710199,36.448377048092745,15.21274220765136,8.348170760762038,35.752137129881156,24.435822757106358,29.12817055172473,18.139012370231853,14.345762445387885,10.924208121715862,8.270292065935577,30.761163713580185,20.972922549149835,17.464950254393028,13.230933410714025,10.046230385275463,1,9,0.5675675675675675,302.5296043120153,15.116608065707286,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,30.33183534230805,68.32932326378585,98.20778780604296,17.51314867005686,0.0,0.0,15.930470882759087,0.0,6.176298517443475,26.38357931142523,0.0,29.20230880044975,0.0,87.6115494464904,51.27716122573364,70.41230344086772,11.257379486545458,27.692355832150213,5.316788604006331,101.57133979415342,53.34610453552607,0.0,60.051842076266496,47.360052954749044,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548053,23.389260439929814,55.52798638602995,82.02770191621346,39.51614017605436,6.06636706846161,16.814537072068404,27.249342202630505,5.098681808301039,26.38357931142523,0.0,71.17297404196894,16.849045145807892,8.491988922128883,4.799338066732754,0.7529675547024659,13.139257333060216,3.4270332372156935,5.3203456413408965,-3.472550557759362,1.1862672814683002,0.29,6.5376020021010435,0
CatS_51,6.410300000000008,54,733.6070000000002,8,14,0,787.0310000000001,206.6827999999993,13,7,1334156095511.85,-2.9099999999999984,294,3,4,3,0.8703703703703703,1.5925925925925926,2.2777777777777777,0.4169868069320518,0.4169868069320518,0.3396066032043238,-0.3396066032043238,1.0183857574688695,1855.6916914698065,39.329450630035616,17.070584469965976,9.539655745481202,37.873457473440794,25.918986004700752,31.274054759973954,19.5834953762982,15.49249542054774,11.8199879739958,8.789359287886914,32.9070479218294,22.417405555216178,18.611683229552874,14.105163303597086,10.694870387077769,0,9,0.6,321.8344021418004,14.699729192551436,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,36.398202410769656,88.1941122530014,92.16594697689501,17.51314867005686,0.0,0.0,15.930470882759087,0.0,6.176298517443475,26.38357931142523,0.0,28.78542992729389,5.917906046161393,87.99053024026846,64.3666740375588,70.91521901763234,11.257379486545458,27.692355832150213,0.0,113.5189215076811,46.92528291260005,5.917906046161393,67.33003383042153,53.426420023210646,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548053,17.347419610781856,61.44589243219134,101.53803635096462,33.952688684357355,6.06636706846161,10.748170003606797,38.96519746639788,5.098681808301039,26.38357931142523,0.0,71.59219408191255,19.274482859407858,4.991352611876544,3.575138340699703,1.4456795408773992,15.12241520172318,4.855471699668267,7.379348367440778,-3.4730119567809177,1.236929253174644,0.34,6.468521082957745,0
CatS_52,5.986700000000006,44,607.513,7,12,0,649.8490000000004,170.03079999999952,12,5,5809114267.425379,-2.3799999999999994,240,1,2,3,1.0,1.75,2.4545454545454546,0.4169868069320518,0.4169868069320518,0.3032685316870292,-0.3032685316870292,1.3826173407409763,1506.0168370076515,32.99676411566414,14.36678540364024,8.451205918323575,31.321415709563013,20.98633301432318,25.521251648511594,15.317528764122818,11.879937977425532,8.447248843790012,6.101901932859605,27.154244810367047,18.151438943040805,14.999125786430678,10.732424173391294,8.06088777301194,0,7,0.53125,263.00517176343897,9.799819461700956,4.681802935145185,8.417796984328938,22.57514294262173,11.761884949391115,42.819024033695676,63.64059169781316,66.6137717129959,17.51314867005686,0.0,0.0,10.023291153407584,0.0,6.176298517443475,21.589042127353398,0.0,23.88552019644341,0.0,62.810159325329025,51.78007680249824,70.91521901763234,11.257379486545458,21.7851761027987,0.0,84.0833939832706,42.254680511514785,0.0,48.067568961643495,53.426420023210646,0.0,11.257379486545458,13.17124514302446,0.0,11.761884949391115,21.763041162548056,11.440239881430351,49.610080339868546,48.942288887367795,47.6517020614384,6.06636706846161,42.06131026013042,9.799819461700956,5.098681808301039,21.589042127353398,0.0,70.57707038599943,4.732497708054536,4.927460478430653,3.414543913168957,0.4868756435463686,14.189936049680748,1.8652689513665035,5.750858474987465,-1.470100378666675,1.192255440098673,4.97,5.303643611266668,0
