Cmpd_ID,smiles,molecules,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,NumRadicalElectrons,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,Affinity,pIC50
CatS_35,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)CCc5ccc(cc5)CNCc6ccc(cc6)Cl)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170300>,5.971900000000006,47,653.4010000000003,7,11,1,696.7450000000002,189.35249999999948,13,6,44174643418.72119,-2.7599999999999985,250,1,2,4,0.851063829787234,1.5319148936170213,2.234042553191489,0.3787927403544292,0.2110201632272033,0.2110201632272033,-0.3787927403544292,0,1.1264362465350073,1754.6071527201966,34.11539470792769,15.637398311548823,9.030770907210405,32.80454337268845,22.724497891701173,26.92812438757129,16.3832461499827,12.50381417558259,9.11257555715905,6.404678210673066,29.256478860535925,18.987486715265653,15.329888061114197,10.98298802780122,7.529246660327659,1,8,0.4166666666666667,288.2227717032406,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,65.66644925969631,65.78173910941244,85.64497047595171,25.163461107385704,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,24.302399069599264,0.0,51.862312115354335,45.64855873618754,110.28648983389382,0.0,11.257379486545457,33.22517093387262,5.316788604006331,73.05196618610941,60.20164459963596,0.0,39.932007076259445,66.73003775307771,10.045266627482652,11.257379486545457,0.0,0.0,0.0,23.20187978046503,10.023291153407584,0.0,19.51033443475116,109.86824432554988,22.94612365860239,4.305215991296234,36.39820241076966,45.23033661231005,33.03742454256612,8.417796984328938,0.0,34.20492321504612,2.435156559596485,10.076433731952834,8.71651627853794,0.0,22.721145285952975,4.567552918809154,7.687887491212569,-3.3183339053149807,12.714273979762462,0.13,6.886056647693163
CatS_36,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)c6[nH]c7ccccc7n6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170350>,5.186600000000006,46,619.9440000000003,7,11,1,655.2240000000002,181.01649999999958,7,7,42954560835.870026,-3.9799999999999986,236,1,2,5,0.9565217391304348,1.7391304347826086,2.5217391304347827,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.146055178446788,2020.4052456081724,30.662181404006834,13.025322610921634,6.608885247948546,31.674786860691533,22.31381428917821,25.668946385315834,15.526140229562113,11.775644274379044,8.644948789766982,6.143652868365616,27.241371912262014,17.752416321835845,14.165282379438663,10.224245442365765,7.094987601224314,1,9,0.3142857142857143,273.749457389513,9.720841474747257,9.581712665995664,13.401775505276145,9.40389779959727,0.0,53.77364387025185,42.81902403369567,79.2005455117349,41.21949585635955,5.824404497999927,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,28.95356750748735,0.0,25.93115605767717,45.64855873618754,94.13695353675851,0.0,34.486104113953665,32.65763247887262,0.0,83.01992322800382,34.27048854195879,11.840868637711289,28.805104092865456,66.73003775307771,5.022633313741326,33.6786369114749,0.0,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189483,96.31307906531949,10.560985174807637,0.0,66.73003775307771,31.390538345601367,21.436484652333604,8.417796984328938,0.0,34.09621231786721,10.466978616511959,5.604156934973375,8.151628390283594,7.310754801326371,21.65946229482001,2.843950049992159,5.945172353511296,-3.3433851920968833,6.626180543922026,0.085,7.070581074285707
CatS_37,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)NCc6ccccc6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D1703A0>,5.255400000000005,45,605.9370000000004,7,10,1,644.2410000000002,179.69749999999956,9,6,19246443901.155838,-3.6499999999999986,234,1,2,4,0.9555555555555556,1.7333333333333334,2.488888888888889,0.38096565622333406,0.21102016322723444,0.21102016322723444,-0.38096565622333406,0,1.21522523432236,1790.6716327685922,31.337411107969125,14.192246904900768,7.958836661772612,31.227193103498827,21.83065104158382,25.50618984019205,15.369366748582037,11.512236969566965,8.321597435002891,5.814103275517188,27.07861536713823,17.595642840855763,13.901875074626584,9.900894087601667,6.765438008375885,1,8,0.34285714285714286,270.5537887538216,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,59.84001093871346,48.382475525392664,85.86923670063405,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,18.985610465592934,0.0,32.475912463589744,50.96534734019387,105.76677209691712,0.0,23.098248124256745,27.311617318323663,5.316788604006331,73.05196618610941,40.81524494787136,11.840868637711289,34.36855558456245,72.79640482153933,5.022633313741326,11.257379486545457,0.0,5.687386274683562,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189483,86.12396432098619,16.124436666504632,0.0,60.6636706846161,38.8721040446365,21.436484652333604,8.417796984328938,0.0,34.063483895071556,2.42131385436638,9.050720418765785,7.560594666601224,6.49435491412445,24.068474410989698,2.858100483410675,6.736556592688705,-3.335157802591245,6.609336344350554,4.65,5.3325470471100465
CatS_38,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)NCC#N)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D1703F0>,3.5787800000000027,41,559.8890000000004,8,11,1,593.1530000000001,160.03149999999965,8,5,1968106187.6170866,-3.3799999999999994,214,1,2,3,1.0731707317073171,1.853658536585366,2.5853658536585367,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.4149902234281178,1595.7364726695419,29.124019917973676,13.071403673562212,7.284926765820652,28.821415709563016,19.813012951378777,23.066652089743876,13.682289943809053,10.184752292921894,7.353705569197681,5.15570797227988,24.639077616690056,15.908566036082783,12.574390397981514,8.93300222179646,6.107042705138578,1,9,0.4,246.254216343623,10.05365155780638,9.581712665995664,8.417796984328938,14.665789354335757,0.0,29.508175596405415,42.81902403369567,79.32448029472147,36.2553157339193,6.544756405912575,0.0,10.023291153407584,0.0,0.0,13.154659938128987,5.261891554738487,18.985610465592934,0.0,25.93115605767717,57.510103746106445,69.87148526291205,0.0,29.167469437049018,27.311617318323663,5.316788604006331,79.59672259202199,34.27048854195879,23.171981505242048,28.805104092865456,42.46456947923127,5.022633313741326,11.257379486545457,0.0,5.687386274683562,0.0,11.600939890232516,10.023291153407584,6.544756405912575,30.096419240189483,79.57920791507361,10.560985174807637,0.0,42.46456947923127,32.808591220505555,26.698376207072087,8.417796984328938,0.0,33.879650815012496,2.4090054517809687,17.296620608592967,5.997639503123873,6.344621542954842,15.258028426472794,2.823887768490175,6.153525960800779,-3.338333186492727,6.536464220374949,0.73,6.136677139879544
CatS_39,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)CNC6CC6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170440>,3.8953000000000033,42,569.9040000000005,7,10,1,608.2080000000002,165.79049999999958,9,6,5508675101.173975,-2.709999999999999,222,2,3,3,1.0476190476190477,1.8333333333333333,2.5714285714285716,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.2390513705896582,1582.468632647662,29.365770539019568,12.881999606310268,7.2522404550174135,29.10587275993919,20.33065104158382,24.111002325806638,14.813854861581614,11.447832709966125,8.223383350174409,5.598281401836664,25.683427852752818,17.040130953855343,13.837470815025744,9.802680002773181,6.549616134695361,1,8,0.46875,253.58568973741825,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,41.640909733328634,49.09138463432147,86.22369125509844,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,24.302399069599264,0.0,51.35939653858973,45.64855873618754,75.43493675460904,0.0,23.098248124256745,21.6242310436401,5.316788604006331,79.09380701525737,40.81524494787136,11.840868637711289,47.21019883041447,42.46456947923127,5.022633313741326,11.257379486545457,0.0,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.57480857764045,86.00002953799962,24.660863921060418,4.305215991296234,30.33183534230805,38.87210404463651,21.436484652333604,8.417796984328938,0.0,34.00612391737796,2.4251110032599144,9.161443735748499,6.680007192487794,6.512308014148257,14.783957305750802,5.431278116688693,6.927505574827347,-3.3216696058008286,6.588379189956003,0.75,6.1249387366083
CatS_40,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)CNC6CCC6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170490>,4.285400000000004,43,581.9150000000004,7,10,1,622.2350000000001,170.40749999999954,9,6,5150646007.991023,-2.709999999999999,228,2,3,3,1.0465116279069768,1.8372093023255813,2.558139534883721,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.2238797372393375,1599.5578463960342,30.32191902667342,13.51323795380582,7.510529680306542,29.812979541125735,20.83065104158382,24.818109106993184,15.313854861581614,11.801386100559398,8.751204796507322,5.923196358967194,26.390534633939364,17.540130953855343,14.191024205619017,10.330501449106094,6.874531091825891,1,8,0.48484848484848486,259.9506318518149,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,48.06173135625465,49.09138463432147,86.22369125509844,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,24.302399069599264,0.0,57.78021816151574,45.64855873618754,75.43493675460904,0.0,23.098248124256745,21.6242310436401,5.316788604006331,79.09380701525737,40.81524494787136,11.840868637711289,53.63102045334048,42.46456947923127,5.022633313741326,11.257379486545457,0.0,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.57480857764045,86.00002953799962,31.081685543986428,4.305215991296234,18.19910120538483,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.04036945328296,2.426244790107987,9.230789304042382,6.690670666505761,6.5305724769581746,14.80920377300963,6.760672707899963,6.927505574827347,-3.3232854876106166,6.601701185420856,1.34,5.872895201635193
CatS_41,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)CNC6CCCC6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D1704E0>,4.675500000000004,44,593.9260000000004,7,10,1,636.2620000000001,175.0244999999995,9,6,13130021347.06935,-2.709999999999999,234,2,3,3,1.0227272727272727,1.7954545454545454,2.5454545454545454,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.212314068580351,1614.660810098208,31.279878400520154,14.15354685539143,7.7362736531324385,30.52008632231228,21.33065104158382,25.52521588817973,15.813854861581614,12.154939491152671,9.001204796507322,6.440760050222295,27.09764141512591,18.040130953855343,14.54457759621229,10.580501449106094,7.392094783080992,1,8,0.5,266.31557396621145,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,54.48255297918066,49.09138463432147,86.22369125509844,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,24.302399069599264,0.0,64.20103978444176,45.64855873618754,75.43493675460904,0.0,23.098248124256745,21.6242310436401,5.316788604006331,79.09380701525737,40.81524494787136,11.840868637711289,60.051842076266496,42.46456947923127,5.022633313741326,11.257379486545457,0.0,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.57480857764045,86.00002953799962,37.50250716691244,4.305215991296234,18.19910120538483,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.07461498918796,2.42737857695606,9.300134872336269,6.701334140523726,6.548836939768092,14.834450240268463,8.090067299111233,6.927505574827347,-3.3249013694204046,6.615023180885709,1.45,5.838631997765025
CatS_42,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)CNC6CCCCC6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170530>,5.065600000000005,45,605.9370000000004,7,10,1,650.289,179.6414999999995,9,6,19246443901.155838,-2.709999999999999,240,2,3,3,1.0,1.7777777777777777,2.533333333333333,0.3787927403544292,0.21102016322723444,0.21102016322723444,-0.3787927403544292,0,1.1984696766223333,1631.777850747202,32.239538981948265,14.802612180879176,8.365269818308418,31.227193103498827,21.83065104158382,26.232322669366276,16.313854861581614,12.508492881745944,9.251204796507322,6.617536745518931,27.804748196312456,18.540130953855343,14.898130986805564,10.830501449106094,7.568871478377629,1,8,0.5142857142857142,272.680516080608,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,60.90337460210667,49.09138463432147,86.22369125509844,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,24.302399069599264,0.0,70.62186140736777,45.64855873618754,75.43493675460904,0.0,23.098248124256745,21.6242310436401,5.316788604006331,79.09380701525737,40.81524494787136,11.840868637711289,66.47266369919251,42.46456947923127,5.022633313741326,11.257379486545457,0.0,0.0,0.0,11.600939890232516,10.023291153407584,0.0,30.57480857764045,86.00002953799962,43.92332878983845,4.305215991296234,18.19910120538483,51.00483818155973,21.436484652333604,8.417796984328938,0.0,34.10568655127334,2.4284116348072993,9.34617552389101,6.709871247996826,6.564045847022454,14.858730620244526,9.45374902797807,6.927505574827347,-3.3263597027537375,6.6266281191573135,1.37,5.863279432843593
CatS_43,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCOCC3)c4ccc(c(c4)C#Cc5ccc(cc5)NCCc6ccccc6)Cl)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170580>,5.297900000000006,46,617.9480000000003,7,10,1,658.2680000000001,184.56449999999953,10,6,31070922654.012657,-3.6499999999999986,240,1,2,4,0.9565217391304348,1.7391304347826086,2.5,0.38471187629930326,0.21102016322723444,0.21102016322723444,-0.38471187629930326,0,1.1877779556335493,1808.04456785676,32.297170467736166,14.841827917520256,8.188553556034732,31.934299884685373,22.33065104158382,26.213296621378596,15.869366748582037,11.835460274270329,8.567760076717454,6.009969801348977,27.785722148324776,18.095642840855763,14.225098379329948,10.14705672931623,6.961304534207675,1,8,0.3611111111111111,276.9187308682182,10.05365155780638,9.581712665995664,8.417796984328938,9.40389779959727,0.0,59.84001093871346,54.80329714831868,85.86923670063405,30.18609442112703,0.0,0.0,10.023291153407584,0.0,0.0,13.154659938128987,0.0,18.985610465592934,0.0,32.35197768060318,57.510103746106445,105.76677209691712,0.0,23.098248124256745,27.311617318323663,5.316788604006331,79.59672259202199,40.691310164884804,11.840868637711289,34.36855558456245,72.79640482153933,5.022633313741326,11.257379486545457,0.0,5.687386274683562,0.0,11.600939890232516,10.023291153407584,0.0,30.096419240189483,92.5447859439122,16.124436666504632,0.0,48.53093654769288,51.00483818155972,21.436484652333604,8.417796984328938,0.0,34.0886006234625,2.422608868216795,9.090174124022171,7.688772518583779,6.5093276698555105,24.28494768350578,3.8189517497937273,6.842164484730307,-3.335373544843121,6.617603600450342,0.76,6.119186407719209
CatS_44,CCCNCCSc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN4CCC(CC4)C(=O)N5CCCCC5)CCN(C3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001E25D1705D0>,5.092900000000005,47,649.5300000000002,8,14,1,698.922,179.7194999999994,13,5,24599955003.73365,-2.13,262,2,3,2,1.0425531914893618,1.7872340425531914,2.4680851063829787,0.41698680692734635,0.41698680692734635,0.34246336701997254,-0.34246336701997254,0,1.2930087913957549,1468.5118467534867,36.15818814937246,16.052760856327975,9.313919930359312,33.60587275993919,22.45185817171253,27.65563276814968,17.053194396384168,13.00611592873393,9.54041176531038,6.944253743991553,29.28862593000513,19.88710457530216,16.125303737739074,11.847137054308545,8.746678500431097,1,9,0.696969696969697,281.2082254882737,15.116608065707286,9.476340119217006,8.417796984328938,22.575142942621728,11.761884949391115,12.990104268152233,83.25751112105559,79.07643416506987,17.51314867005686,0.0,0.0,15.930470882759089,0.0,6.176298517443475,26.38357931142522,0.0,29.202308800449742,5.917906046161393,82.45160498788512,64.3666740375588,35.01993218362728,0.0,11.257379486545457,27.692355832150206,5.316788604006331,102.57717094768265,40.50446128967404,5.917906046161393,68.69031953841515,23.094584680902603,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,21.763041162548056,17.358145927591742,48.972503663307485,95.11721472803859,34.81005881558637,6.06636706846161,11.60554013483581,15.116608065707286,5.098681808301038,26.38357931142522,0.0,70.2370832752071,17.572400163481362,8.161868400607375,2.1478955287624006,0.9243734052446355,4.151030189259971,4.130564476577735,8.964817586386058,-3.459047595789199,1.1690145702625663,0.2,6.698970004336019
CatS_45,CCCNCCSc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN4CCC(CC4)NS(=O)(=O)C)CCN(C3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170620>,3.3820000000000023,44,637.5410000000002,9,16,2,680.8850000000001,167.56599999999958,14,4,2811048101.2775235,-1.69,248,1,2,2,1.0454545454545454,1.7727272727272727,2.409090909090909,0.41698680692734635,0.41698680692734635,0.3159098011411235,-0.3159098011411235,0,1.5425883538675136,1490.462093167055,35.169426863986736,14.815680714458617,9.657831721869812,32.122745096813745,20.653146335985646,25.48938184764472,14.938713690397709,11.510186586872141,7.904177794045737,5.745410729054327,27.938871590427894,19.664035407373962,16.40940771022462,10.972388766502617,8.389036606198625,2,10,0.6785714285714286,262.778628375596,10.216698334856808,4.681802935145185,21.557688833109964,22.575142942621728,11.761884949391115,12.990104268152233,63.995046252277554,66.11085613623128,23.768917853568265,0.0,0.0,20.046582306815168,0.0,6.176298517443475,30.006839111682336,0.0,29.024493934051353,0.0,69.23098094825504,57.53293040924505,35.01993218362728,0.0,11.257379486545457,31.808467256206285,10.038883468458419,99.3959756726438,45.7332152590098,0.0,49.427854669637114,23.094584680902603,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,31.78633231595564,17.482080710578312,43.06532393395598,87.20371280326393,22.693719311730856,0.0,11.60554013483581,14.938793199308897,5.098681808301038,30.006839111682336,0.0,95.59339372032152,2.4151854257284855,8.08074011936549,2.000288183189594,0.4747054248325213,4.012640211630214,1.4718615574319611,6.764771079482769,-6.711690691832745,1.1481049698502068,0.56,6.251811972993799
CatS_46,CCCNCCSc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN4CCC(CC4)N5CCCC5)CCN(C3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170670>,4.928600000000005,44,609.5090000000004,8,13,1,656.8850000000002,170.39349999999953,13,5,6901692252.665592,-1.6400000000000001,246,2,3,2,1.0454545454545454,1.7954545454545454,2.477272727272727,0.41698680692734635,0.41698680692734635,0.3159098011411235,-0.3159098011411235,0,1.3297800868199139,1352.8446701226637,33.71554288343243,14.848366828216948,8.383706573364703,31.321415709563013,21.04117456918957,26.04027769649927,16.094987208554606,12.32014555701131,9.150010908743877,6.783068701216511,27.67327085835472,18.9288973874726,15.439333366016456,11.456736197742035,8.585493457656053,1,8,0.7096774193548387,264.3168191594368,15.116608065707286,4.681802935145185,8.417796984328938,22.575142942621728,11.761884949391115,12.990104268152233,89.92620230995473,66.11085613623128,17.51314867005686,0.0,0.0,10.023291153407584,0.0,6.176298517443475,21.589042127353398,0.0,29.202308800449742,0.0,82.07262419410706,64.3666740375588,35.01993218362728,0.0,11.257379486545457,21.7851761027987,5.316788604006331,102.7118320474791,35.70992410560222,0.0,62.26949791548914,23.094584680902603,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,21.763041162548056,11.440239881430351,49.107164763103945,56.34441542450938,67.16203649618956,6.06636706846161,11.60554013483581,15.116608065707286,5.098681808301038,21.589042127353398,0.0,70.16198607825748,5.3582859138938925,8.191707732554942,2.315788247033095,0.5101339225524155,4.931467542406378,4.211444121196218,10.392774449851517,-3.428244288990808,1.1879896145781963,0.74,6.130768280269024
CatS_47,CCCNCCSc1cc(ccc1C(F)(F)F)c2c3c(n(n2)CCCN4CCN(CC4)C5CC5)CCN(C3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001E25D1706C0>,4.148400000000003,42,585.4870000000003,8,13,1,628.8310000000004,161.1594999999996,13,5,2928334896.3287435,-1.6400000000000001,234,2,3,2,1.0714285714285714,1.8333333333333333,2.5,0.41698680692734635,0.41698680692734635,0.3159098011411235,-0.3159098011411235,0,1.3590413485883635,1321.3523349371667,31.77446611501438,13.557768053106495,7.893319054856007,29.90720214718992,20.04117456918957,24.626064134126178,15.094987208554604,11.613038775824764,8.406011097110829,5.960020463040849,26.259057295981627,17.9288973874726,14.73222658482991,10.712736386108988,7.762445219480389,1,8,0.6896551724137931,251.58693493064357,10.216698334856808,9.581712665995664,8.417796984328938,22.575142942621728,11.761884949391115,12.990104268152233,50.905533440452416,92.28988175988158,17.51314867005686,0.0,0.0,10.023291153407584,0.0,6.176298517443475,21.589042127353398,0.0,29.202308800449742,0.0,69.23098094825504,64.3666740375588,35.01993218362728,0.0,11.257379486545457,21.7851761027987,5.316788604006331,102.7118320474791,35.70992410560222,0.0,49.427854669637114,23.094584680902603,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,21.763041162548056,11.440239881430351,43.06532393395598,75.47576906548248,41.230880438512386,6.06636706846161,11.60554013483581,15.116608065707286,5.098681808301038,21.589042127353398,0.0,69.96047941214839,5.260821690060518,8.164061421307132,2.3014783308132327,0.5097751262561192,5.002760700137205,1.7971560313621788,10.075786619282052,-3.424230409955466,1.1852444119219703,0.44,6.356547323513813
CatS_48,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCC(CC3)N4CCCC4=O)c5ccc(c(c5)SCCN6CCC(CC6)N7CCCCC7)C(F)(F)F)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170710>,5.405900000000005,53,723.5920000000001,9,15,0,780.0399999999996,202.2587999999993,12,7,854999512652.3529,-2.169999999999999,294,4,5,2,0.8301886792452831,1.528301886792453,2.188679245283019,0.4169868069320518,0.4169868069320518,0.3396066032043238,-0.3396066032043238,0,1.0242255765458008,1681.8471267598175,39.07928164792154,16.90695526052061,9.450388918704114,37.166350692254255,25.435822757106358,31.162944134271964,19.80166451449894,15.687199754842666,12.209788717486434,9.219368961507733,32.79593729612741,22.635574693416928,18.806387563847814,14.49496404708772,11.124880060698588,0,10,0.7368421052631579,316.9910789099968,19.599638923401912,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,12.487188691387619,96.2230891498942,98.20778780604297,17.51314867005686,0.0,0.0,15.930470882759089,0.0,6.176298517443475,26.383579311425223,0.0,33.68533965814437,0.0,106.87401431526845,77.45618684938395,35.01993218362728,0.0,11.257379486545457,27.692355832150206,0.0,137.55018487950468,40.50446128967404,0.0,81.02904720750257,23.094584680902607,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,21.763041162548053,17.347419610781856,55.02507080926534,95.59560406548957,66.80758194172516,6.06636706846161,4.681802935145185,19.599638923401912,5.098681808301038,26.383579311425223,0.0,71.57509820342166,21.952717166557438,4.99592854518742,2.2673946216740397,0.8430442733889666,5.261096523989229,7.775263083854375,9.87706039025278,-3.466226116954075,1.2519566419615025,2.01,5.696803942579511
CatS_49,CS(=O)(=O)N1CCc2c(c(nn2CCCN3CCC(CC3)N4CCCC4=O)c5ccc(c(c5)SCCNCCc6ccccc6)C(F)(F)F)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E25D170760>,5.287900000000006,50,685.5630000000002,8,14,1,732.9390000000002,190.38849999999942,14,6,152985591176.19376,-2.9099999999999984,272,2,3,3,0.98,1.76,2.46,0.41698680692734635,0.41698680692734635,0.3396066032043238,-0.3396066032043238,0,1.140330373696029,1726.3322918506462,36.866625884265396,16.184974166224954,9.109844500444785,35.30454337268845,23.969496261917573,28.628170551724732,17.617173988042648,13.503354815841874,10.050235315166596,7.378623948807832,30.261163713580185,20.45108416696063,16.622542624847014,12.356960604164756,9.181048705247372,1,9,0.5555555555555556,297.17049335114785,15.116608065707286,9.476340119217006,8.417796984328938,22.57514294262173,11.761884949391115,36.39820241076966,62.88980655507541,92.16594697689501,17.51314867005686,0.0,0.0,15.930470882759089,0.0,6.176298517443475,26.383579311425223,0.0,29.202308800449742,0.0,75.14888699441644,57.821917631646215,70.91521901763234,0.0,11.257379486545457,27.692355832150206,5.316788604006331,102.07425537091804,46.92528291260005,0.0,54.4883905845695,53.42642002321065,0.0,11.257379486545457,0.0,13.171245143024459,0.0,11.761884949391115,21.763041162548053,17.347419610781856,55.52798638602995,82.15163669920001,33.952688684357355,6.06636706846161,22.880904140530014,27.249342202630505,5.098681808301038,26.383579311425223,0.0,70.82941905212598,16.817517496830575,8.278453716954065,3.3278070735229197,0.7396797492098985,14.540390082980021,2.4179923347902337,6.020704680564383,-3.4705708486429,1.1652733283314896,0.43,6.366531544420414
