Cmpd_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
CatS_19,-4.677914932410209,1.5207591147947668,-2.1150929854132676,1.9029528785963743,1.1782853888888294,-0.6706048103482755,0.19919785973425727,-0.9952783755631991,-3.172309382413294,1.0322944573100215,0.03876866228441857,0.2783863259899548,0.7381663389981278,0.12253464311699641,1.0533107291194332,0.6501637888725852,-0.9228768272495547,1.115408603350839,-0.7162927876250549,-0.17788304408895508
CatS_20,-4.892090413483405,-0.11192664368636711,-1.7759527150624597,1.0280172356748543,1.1238285066860434,-0.4308708140936682,-0.43811733479895676,-1.4157050396233064,-2.917306285767273,1.1967217553771348,-0.451445107052087,-0.2533017069151266,0.3866443024350396,0.03978064384291307,1.4221666641316202,0.3224505893872619,-0.8351123626408691,0.9346633687397827,-0.16870265166981407,-0.4940291482054955
CatS_21,-4.543191845443221,1.320570231715132,-1.6482286888753184,1.8264962389086012,1.241941792554036,-0.7956019863072237,0.4719733174636638,-1.3830352632344893,-2.249830496392644,1.0781740486470417,-0.920067469930438,0.44398156553178597,-0.21955616551902893,0.0305387003808257,1.7417348114380817,0.6078004494840558,-0.05920497713781167,-0.1047732967558883,0.8005312725658702,-0.7621126451103977
CatS_22,-4.517207534560708,5.241026599636275,-2.9537936547931873,4.034775663865397,1.5718313523505623,0.5921234842443044,-1.3694730891651623,-1.6047295873740495,-0.8690023705669223,0.5170566734573857,-1.1155338330770828,-1.3210032822944011,0.1530255242768331,-0.6378918921157574,0.8043449374200521,-1.590230990713298,0.01449046296955266,0.29744624459305263,-0.026602360773712048,-1.2657970045023808
CatS_23,-5.743378190798393,1.039151652485479,-0.06983269170894627,-0.04828070921313893,0.873306396009944,-0.08953521730289936,-0.1633492005196884,-3.197985262540862,-2.1468857738178597,0.025605066294186386,-1.2152256169152176,-0.4610770295093363,0.23214648502113208,-0.5976487269256593,0.9230050051553804,-0.16491875266014702,-0.05654935410916228,0.9548999615622668,0.1634722777097964,-0.04239791342336524
CatS_24,-5.973707272489728,12.110771617522191,1.9216395283240362,-0.37021788586503557,4.597311147332852,0.4786143990122478,-0.03223714999336705,-0.16591046904304058,-1.8631069769607302,0.4969301763694973,-1.0398145177981772,-1.401799324511668,0.9791259912679071,-0.8711705267637994,1.6428499719622618,-0.5885604994020692,0.3017648618622381,0.4484414254353703,-0.5842569292988115,0.03349850889383505
CatS_25,-5.59686248327482,15.493625396128609,1.927476005882136,0.8647915231894681,4.235677000829364,0.38410564090160154,0.9802511487714757,0.6307691966018613,-2.2538922692080874,1.8534685790621086,-0.593271189609496,-0.18565870737358842,1.4314852398384825,-0.36342178850964607,1.147800697235235,-0.741396163247263,-0.03687971836401253,-0.15445026523810132,-1.0955171209629377,0.8662401410927806
CatS_26,-5.967792646416527,-5.326128394549935,-2.441928299671698,0.09042216349927094,1.082605657445599,-0.7742661895117515,-0.5847896663449719,1.208526780632263,-1.6544785393245096,-0.9867336011648067,-0.04385557547709259,-0.9515224142257728,0.45128194187896176,-0.9752932875103428,0.4361573659579551,-1.15145856034591,1.687045702368489,-1.2791765133002861,-0.24579903048922003,0.6553100756925789
CatS_27,-6.678770557528616,-5.919601534743336,-1.1553807578113995,-3.4466974576659606,1.9902499423639834,-0.07052800026805592,-1.75033126690136,1.6688873782486084,-2.2071417034539222,-2.5734586108861945,1.1658564434731944,-0.22541549184091847,0.046519640092505594,-0.7187043396196683,0.0785413642324249,0.5870893492653139,1.2817649583989508,-0.9595593934059023,-0.5484219503622645,0.7552828614488181
CatS_28,-5.329628340230965,2.8657154596582557,-0.32013791062724734,1.4195087147014531,0.3925811610311802,-0.5557010248559102,1.209421310022525,0.10098596283206683,-3.100309670811764,0.48514926773682404,-1.7016672044017236,-0.19156811356026218,0.5420459442531393,-0.33255488964508323,0.9601185651379965,-0.9513772231125538,1.0324452411563056,0.5667521562968051,0.857711357529304,0.002756037658101859
CatS_29,-4.688764056986581,0.3739613689844663,-1.9873904592621303,2.063404752326366,0.86192799410386,-0.9175216173452669,-0.5386811294699477,-0.8304471969131966,-2.7214176661571132,0.7064534308396987,-1.2322076337621828,-0.42485027772825285,0.2515417928823792,-0.3937360440838841,0.6014842182516612,-0.45911021775607297,1.0678547680140698,0.33145940763728565,0.10723558105099247,-0.0643852006622015
CatS_30,-4.6059717716397435,-6.065259073402803,-5.358922939485521,3.9958524789174774,-1.3281199256598082,-1.2008444362785147,-1.4742623384211515,0.7609842730242471,-2.304747616130926,-0.920506834498943,-0.04332033402574973,-0.6224418946585298,0.5106096757123605,-0.6244154270803196,-0.6948413780897705,-0.6811601108908638,2.242593292781859,-0.5241151006324454,-0.4327114335353691,1.1970673685717281
CatS_31,-5.631295220515248,-5.593231789379964,-3.573807482976382,1.0232361802924979,-0.1631267164616075,-0.13738993146822095,-1.0149101213091924,1.1746227844780948,-2.4070831444957785,-1.4548949284818615,-0.0972619948646353,0.10288405127612786,-0.1608408880318413,-0.6886608365957751,-0.22486159667788355,-0.5520620886113541,1.684230844999259,-1.0049335487842828,0.20360411566422917,0.7479308734464966
CatS_32,-5.297873920942955,5.731261382139315,-0.570744787564547,2.3754374606889934,-0.0947969512298087,-0.6990247503680697,2.517852855691339,0.07853541370470186,-3.569647240646632,1.1977318126899557,-0.5530596978292275,1.0028267098066674,1.648393485177496,0.037906387765394116,0.8431454336470319,-0.8068428720232832,-0.16633016070861856,0.48781417149820605,-0.6407811000395796,0.2733233785929651
CatS_33,2.8494190481321033,-5.264232840338274,-3.9718372551897185,-0.9179267565059049,1.338465510187107,0.26554034631981666,1.4884944723807216,0.9964995349506647,-2.933549922730723,0.038412092087059715,0.8954913794651865,1.7510558847070097,-0.9273712448213103,0.4018317171012892,-1.0916711655832396,1.3502550063424203,0.3324287308381035,0.6151022858286765,0.4672859433529441,0.4997526380802199
CatS_34,3.0168796909502693,-5.590772345181477,-2.642273193147604,-0.634139621725419,0.597843409790355,-0.43567728953783297,2.5161188018305984,-0.5024322475064963,-1.4581940521867263,0.2970269776972523,0.23017555071325504,1.6506678737780958,-0.5285658859919968,0.8406602996082524,-0.20334487575997914,1.595705695879862,-0.01699856066079705,0.5765328079062365,0.246793684683794,0.20293848822381158
CatS_35,5.4722375161518375,1.4848996907156713,-3.4537428107100547,-1.213569918254828,-1.296768763812594,-1.6061305516997948,-0.47754567520918806,-0.8952929062646311,-2.292685045836881,-1.7424272327238437,0.7502548594741788,-1.2603188672522,-0.9138034687545527,-0.8374022810827574,-1.7866204374926595,-0.4802819342091505,0.6900850564822768,0.3903546811155041,1.0218048988488508,-0.9540894575743025
CatS_36,5.867291668627056,-3.5470709452139144,-2.484586879544236,-3.7747707545917217,0.4669324517301972,2.8920059812275047,-1.7226870055971824,2.8773564016598776,3.978721083684506,3.1868490109416956,0.17991338810911714,-1.0848189236230883,13.846353580078956,-6.667010765882985,-2.3007907255807263,6.566765087710515,2.9478462638463254,0.6285249323489512,6.337507483709761,-2.4374277728973643
CatS_37,5.003703482289856,-4.142586739218784,-2.960388939929352,-2.490333875225193,-1.3260622589681794,0.7126272774709778,0.19376492512485483,0.21958941659357162,-0.5360286923672032,-0.5949623382993161,0.9489387096315044,-0.31596111741834115,-0.2525380024633489,0.5298629269555056,-0.34157807797243006,0.9626929265867673,0.4866064290437378,0.05519093169593781,-1.0968250230526888,0.016952829489974446
CatS_38,2.133896561697598,-9.82191538296828,-1.395554009664911,-3.377656074648654,-0.9412328023285326,1.2277675317410766,1.091380066979822,0.011991987720812088,2.5337951650628754,0.30263975572558527,2.950961884907458,3.7419564816749293,-1.001251956558547,-2.371538614703232,3.9692068664120312,-1.5167297948673255,4.5949586255487995,4.457731191376142,-1.5012550208048963,1.4197557283485025
CatS_39,2.4014965803914814,-6.847800091711615,-3.2257725270522224,-0.03849703001800127,1.1207807166453045,1.3594526495278179,0.04526839546588554,-0.6465008371926219,0.19389265624866334,0.13683149000388353,-0.4037521612389486,-0.2829313103626952,0.01430333986934673,0.38386463872353677,-0.5091454018531638,-0.45084605058440486,-0.1029975816245888,0.6440528083222229,-0.7177230229440886,-0.11432632351591203
CatS_40,2.524529246432097,-5.226951523726777,-3.5174304683175452,0.5759929760105293,1.265605565769605,1.4735818419708502,0.338873641269034,-0.8234841012104135,0.17899123359861954,0.27556875244508233,-0.45089031219520304,-0.11189267997445888,-0.2735151755135485,0.4645014340534663,-0.58674861630415,-0.5364795809060974,-0.06165310981156175,0.4234358457405508,-0.46440863466748905,-0.36102423841643305
CatS_41,2.6990830513403297,-3.5269413815185575,-3.759953010198012,1.209625118648875,1.2445844114986488,1.4152745074387374,0.49721755864275385,-0.8573138017724138,0.19707785041949122,0.2225261397752451,-0.4440823363157528,-0.07154888354219531,-0.3556591467896544,0.39877820340108106,-0.7647922091505345,-0.7306096615140893,0.0717418739417306,0.38090970250254863,-0.3870607473046446,-0.5166199784133002
CatS_42,2.916376896890561,-1.915430608656283,-3.8986494218137335,1.6897500213573255,1.1869188256574184,1.196698963711866,0.7854872975371381,-0.9221341110495895,0.059013603407057524,0.31274418916379704,-0.4547139312972281,0.04478537429711562,-0.44961219086172577,0.3521461440558661,-0.9167833616629386,-0.9720375436097419,0.19487805691571794,0.387550155037443,-0.2557767921637472,-0.6784996646813691
CatS_43,5.159104381465316,-2.5868795764649684,-2.8669802816682775,-2.380228548521602,-1.1179439916407323,0.8169989754162176,0.451851512251828,0.1558583044477184,-0.43923027389441016,-0.44370095912484875,0.5730130426859811,-0.1648414353026941,-0.8103215288532316,0.3270232575811851,-0.3042518702319823,0.8022195165959324,0.632377190215172,-0.004241079283025859,-0.04722433133019973,-0.09231464717020935
CatS_44,-4.178697988147611,3.019956957890634,-1.9403989898014922,2.8739554162795122,1.14227914982813,-1.2505598439035452,0.8932101840975383,-1.4116477787626365,-2.4963407620907083,0.6793284381386785,-1.1662281295672616,0.4041667622093939,0.11024258236037243,-0.3474587562523498,1.2504319598168443,0.011496115980312182,1.0396341894924033,-0.005965672829674561,0.6621483281100692,-0.6226529787762484
CatS_45,-5.773528178247417,-0.8660301249496231,-2.791945989154529,-1.917776542965721,-0.20707760820455554,-4.383738444698542,1.1149437846141257,-3.305743754542743,-3.114756420407883,0.9819611096268931,-1.8167351620064365,0.1654141048951484,1.162397694589589,-0.12624299745668618,1.1097341265652858,0.03728481436210311,1.6455096898328383,0.2631168161409079,0.16977101961627067,0.8200802588427273
CatS_46,-4.867087586614557,-0.6997210884778705,-3.3395378623806082,4.24750351404074,-0.34115200131770995,-0.6273973147447082,0.15565553233830048,-2.156216849626713,-2.567805209283392,0.5876719592955552,-1.2358089168111293,0.8947828004004581,0.1806127061687302,-0.5050894130452722,0.16252857360711226,-1.1984200813383141,1.7083252454100555,-0.9499432583759551,1.0666219428524852,-0.1019211517474361
CatS_47,-4.958991923537989,-4.041734443175357,-2.8206426010309453,1.6397177324512295,0.10288444035068237,-0.0037511859696599745,-1.274120459187455,-1.701495312167391,-3.0025792848777066,0.6372016363838553,-1.1563375654378325,0.3480040423501557,-0.3418043317055316,-0.25954509523504626,0.7444731197704579,0.057702436812930656,0.6043195881371973,0.1408671643882191,1.026166027854772,-0.011756689576981234
CatS_48,-4.506913140585362,13.710773769107686,-4.442641937101579,6.229771579989111,3.407980797227705,2.4649155540114465,-2.1904575269844533,-0.8499045250740772,-1.6475495762729018,-1.7368793663479316,-0.6992104342708776,0.5703754207997113,0.31000683141106966,-0.9599772724688039,-0.36556759018823115,-0.250684195395338,1.305119124405864,-0.13065780028850013,-0.47012504659201587,0.1964368034589151
CatS_49,-2.2046825498179454,5.975269589765379,-2.1301795134660337,0.4423446462992963,-0.027679839366078613,0.3466765743840135,-1.0359837005699264,-1.8067265928706648,-2.151271064585176,0.7563323480490998,-0.2281759018781572,-1.0673048247308068,-0.26090753033431635,-0.26985026525305617,1.201144455172001,-0.10483040623770548,0.842287067003149,-0.7880958271949016,0.36391357866619706,-1.5373809505216447
CatS_50,-2.215511122414909,7.885992861074495,-2.930289758083597,1.753012487347037,1.030886124439934,1.5059891206104283,-1.6573978973673282,-1.360535070836235,-0.21317521560694147,0.35951564017708987,-0.25250727712192034,-2.3529705162794623,-0.21188973299917505,-0.3047267597919244,1.4768290551281102,-0.3750736030960306,0.2385110686682311,-1.0218821124720614,-0.23081912945645675,-1.554039075343518
CatS_51,-1.4789896380585217,13.164471368985438,-3.964220969096102,3.2579884703136925,1.2553658441744164,1.4848899187848998,-0.9396576235110959,0.14823518860512092,-0.6453050629230005,-0.32603160428133393,0.2905816880060529,-0.720677709547848,-0.7674987705551505,-0.25413540320773115,0.9558543937013543,0.9228571368724481,0.9723867250500853,-1.4168851754403717,0.39652555313649973,-0.1791337748106629
CatS_52,-2.330380545327271,-2.7016672490537115,-4.132925862999072,1.025365166378659,-2.931632699447041,-1.4837618188802841,-0.5851223726259474,0.03504232014680606,-3.1128481525388265,0.8720294911273532,0.8432639237804593,-0.49141929301400133,0.16269398709209776,-0.09479450437995664,0.4430036221360077,-0.5916534423160741,1.5963955749149636,-1.7551761960024563,-0.062424618300250326,-0.48977278397010227
CatS_53,-4.842124953737402,-7.828573988549573,-5.1657128700550325,3.3855702630144164,-1.2682723461994683,-1.0041167317684752,-1.678160819767626,0.6605985299692076,-2.258934018850379,-0.7943353545799182,-0.1790068506060621,-0.6310104389950616,0.506415478503804,-0.5325241377767299,-0.41710810186956626,-0.6091531338710815,2.1263274669525747,-0.722437390399387,-0.4617490349674985,1.2284576920946655
CatS_54,-5.617940274359275,-6.377636738079971,-2.1232312291316116,0.44220256899202876,1.038126342449757,-0.7569317015235693,-1.2930610400764513,-1.0076863076282072,-1.786543752137281,-0.3848577175684835,-0.44532987642123656,-1.2070256567876352,0.7157045501078848,-0.9315793944385994,0.24594948400370578,-0.5978110661996904,2.0300364587754114,-1.0408940431550844,-0.841593238538701,0.704341865529791
CatS_55,6.061936690666551,11.85205013535961,1.004665251750094,-0.2664786011049086,-1.6932061276844914,-2.2164273989562506,3.617917494644165,-0.19567454786089317,-1.8112711246305677,1.4577814975863994,-0.0827927454243947,-0.19897819557048163,1.3442184963292367,-0.6062493989631724,0.7751236658899799,-0.4756786131112197,-1.187758755880034,1.3545157210302685,-0.3410369085209834,1.4844054323175824
CatS_56,6.122193548401495,1.5108193393363718,-1.7124491219397473,-0.7999379001002448,-2.0382286893095767,-1.872053051269432,0.8116316069700725,-1.1592822743904774,0.5440946253467551,-0.7332362752846492,0.08940050990400966,-0.6882638968740412,0.2577929079515744,-0.6188491221127872,-1.2217167107847944,-0.5329574498682672,-0.48262014228532174,1.3351098478610246,-0.48997736942691955,0.0050011900243789814
CatS_57,7.254990564433465,1.3781977748252734,-1.552193591307676,0.683138599697474,-1.6510511043017475,-2.7275558088103393,0.19838519768634255,-2.0457240527165577,0.6183714024649801,-0.5045296622611425,0.2921167438563579,-0.3617409658069484,0.5260829663367905,0.1475602907953263,-0.2295440098606594,0.3350510966044932,-0.010339348772594839,0.2150233266672824,-0.7577829727531729,-0.28203102096627397
CatS_58,6.833522549796672,-0.9597510005260076,-3.980299648368443,1.405696187683738,-2.3170143012920277,-2.6859581228197804,-1.0673146311657407,-0.7257264081148309,0.014951457322857313,-0.05387708226546826,0.7334074789085975,-0.034415052260141604,0.48956203654181457,-0.5420104036786413,-1.317058166002768,-1.2698534187373631,0.9301333521499733,-0.807197798109017,-0.8280564272602922,-0.14728473596654404
CatS_59,6.094753144205539,6.910884639680698,-0.17249934467853142,-0.9870771890840533,-0.6093169083834685,-2.2879134438182396,3.6021525768109464,1.257086094538584,-0.6542378118568131,-0.9609476571348051,0.0016109359122383417,-0.8797949481954789,0.19002221338472422,-1.055146700827196,0.3872214885278579,-0.8248549128703504,0.45228052805535895,0.09315576711943335,0.23961813134467794,-0.30809244879003017
CatS_60,5.404984817806793,3.9999146946359203,0.40098728382186394,-1.0709054895606083,-1.8217505768054756,-2.1287235952526777,2.983965383819975,0.284128442837492,0.44100253416302687,-1.4517580215569161,-0.09640901580021098,-1.4308475946919756,0.7457643967950903,-0.9482899025071325,-0.3699400476551866,-0.6678770991673333,0.45106730517749516,0.14252349013844273,-1.3177278121623464,-0.1235138825641721
CatS_61,6.443670318761768,3.1337978061095506,-1.6100855167017354,-0.00497355810116377,-2.0521024447490612,-2.2569367688324613,1.741308982843634,-1.24023374619283,0.9203220442863494,-0.931535273536878,-0.17661607581921512,0.10956244357292827,0.20097009036001803,-0.43747618466337856,-0.8722902404387811,-0.041195639512928046,-0.018811631642093502,0.6550741014399495,-0.4068743182737811,-0.14099508739914127
CatS_62,7.308858526919898,10.995603126655116,-2.6201523845656656,1.0941126895716986,1.1340870464087367,-0.610823134778871,-0.8905922686719365,-1.0067573021048544,0.41980573493947343,0.6452403767342111,0.2854057068692554,-0.6798939357434934,-0.0131044638107385,-0.9689838065748035,-0.1902723853722203,-0.6590505108028883,-0.9430119508230299,0.7441302376783883,0.0010212639104681801,0.9082678045201069
CatS_63,-0.47661197566158,-5.393813638631131,-0.020308535561502503,-2.935344138797461,-1.1459173621916128,-1.0801238845810222,-0.2259538481862751,1.9773299140675478,-1.3485650036395989,1.2343087695700565,0.21931520167074062,0.3875739424273775,-0.11518690778005224,0.9878688817956572,0.26899547411311214,-0.030172363993027407,1.165522568320699,-1.3261276371554411,-1.1209564864572272,-0.8958616958221534
CatS_64,2.7941120998658358,-5.356789877206021,-3.1795793984629603,0.5374129244322792,1.3176610826286719,0.9694901265306419,1.074487989480131,-0.6328437803205782,0.35020310720464265,-0.22627300496964173,-0.709187634817906,0.480300582593604,-0.2052237798068358,0.6558167619601427,-0.11480611474270207,0.442878169868863,0.3535594410785505,0.3550823136223483,-0.44119958952652577,-0.4448529800896702
CatS_65,4.285185471714661,-0.052026227330674454,-0.7886389417364226,-3.322846935071883,-0.5774020264315961,0.46970897352906293,1.663323730677239,-1.5956929551629362,0.6173817616814515,-0.20497012223852645,0.8394350325545408,-0.10913508555965629,-0.33985659341835234,0.2449213843753871,-1.0872568187624374,0.5292688888609978,0.19230972325536652,0.6714234354746836,0.03719617972587131,-0.6774375830158659
CatS_66,6.522239454691528,9.4165422901456,-2.3254532950628115,0.14015997808469954,0.9219684538873856,0.330942071457476,-0.01913821224622265,-0.4899065015654598,-0.009913540222843575,-1.1822752937775705,0.08263407706520717,1.1131144229485432,-0.5290595912936391,-0.8673672024204009,-1.1367679836237468,-0.2611273710665707,0.04049420210323071,0.07285351460182805,0.8961920498365197,0.361484248170735
CatS_67,7.5162072194096865,1.9604179107240385,-3.69688088481302,2.02016612098128,-1.7768378281597448,-3.121989668084042,0.4728338755265873,-0.2595818744636877,0.49828227408501435,0.25185587510901736,0.7612143644834766,0.6909224422814314,0.0890542035754882,-0.137814901765276,-0.5805211564192135,-0.2066964951925983,0.19102812235990305,-0.5902685358004615,-0.09594346100296915,-0.5895634638164495
CatS_68,4.1178383941821535,5.100170545966235,-1.160139819697517,-0.4170154555826108,-3.899137695608529,-4.178278306833862,-0.08545506039356603,1.597207919424057,0.8767226112508238,0.23603444994567852,2.181490165576884,-0.24677364471905924,0.6048920352499243,-0.21214441274036616,0.5323814545541674,-0.09719911498347283,-0.21101174939393716,-1.6685487984399312,-1.6585347943356856,-1.2299686642868275
CatS_69,0.9803549743330301,-5.288564348937021,0.5201347358064579,-4.0112251448127365,1.6818760908439898,0.4778222823407275,2.3529503514773276,0.46536521164935535,-2.005439775240504,-0.8892741517567756,-0.4067195713527591,-0.735475827179255,0.0788895018477543,-0.369624837643054,0.343381937035666,-0.18043543577912005,1.0020130270243222,0.55334675033785,-0.21963367767633943,0.51796251836927
CatS_70,2.8442845145981708,-7.834676185689378,-2.4516616207189696,-2.0704178791894687,0.4692593284871511,0.43816852494841124,1.111898375833976,-0.8551670822965731,-1.73376657409656,0.7070464115027196,-0.16736016044887558,0.8251233360770707,-0.553344163031977,0.40364942202494297,0.024290271205561254,0.6822710767729916,-0.09152608731390509,0.664035126347842,0.7032988127744135,0.338809189330288
CatS_71,9.411439217840082,8.275332577200329,-2.854806150206071,0.34415216679398203,-1.2003995561946723,-1.421912209652072,-0.8496166327414695,-0.954077537229058,0.6666931329226015,2.049740437166786,0.8682478795478713,-0.4190941243705341,-0.2771343352542042,-0.6676730182006156,-0.5296483131339074,-1.1029696236347097,0.10262987772973663,-0.8779743541768642,0.6991114959390807,-0.005429529966916792
